,Date,Open,Close
1022,2014-07-22,14.812667,14.638667
1023,2014-07-23,14.667333,14.832667
1024,2014-07-24,14.883333,14.902667
1025,2014-07-25,14.848,14.904667
1026,2014-07-28,14.95,14.988
1027,2014-07-29,15.107333,15.000667
1028,2014-07-30,14.794667,15.261333
1029,2014-07-31,15.284,14.886667
1030,2014-08-01,15.072667,15.551333
1031,2014-08-04,15.625333,15.901333
1032,2014-08-05,15.831333,15.899333
1033,2014-08-06,15.926667,16.595333
1034,2014-08-07,16.674667,16.826
1035,2014-08-08,16.743999,16.542
1036,2014-08-11,17.032,17.288
1037,2014-08-12,17.205334,17.330667
1038,2014-08-13,17.467333,17.354
1039,2014-08-14,17.499332,17.425333
1040,2014-08-15,17.431999,17.467333
1041,2014-08-18,17.549999,17.329332
1042,2014-08-19,17.257999,17.117332
1043,2014-08-20,16.978001,17.047333
1044,2014-08-21,17.101334,16.955999
1045,2014-08-22,16.969334,17.118668
1046,2014-08-25,17.212667,17.503332
1047,2014-08-26,17.665333,17.449333
1048,2014-08-27,17.566668,17.549999
1049,2014-08-28,17.459333,17.590668
1050,2014-08-29,17.913334,17.98
1051,2014-09-02,18.366667,18.941334
1052,2014-09-03,19.177999,18.746
1053,2014-09-04,18.934,19.069332
1054,2014-09-05,18.836666,18.492666
1055,2014-09-08,18.507999,18.807333
1056,2014-09-09,18.865999,18.565332
1057,2014-09-10,18.633333,18.74
1058,2014-09-11,18.697332,18.687332
1059,2014-09-12,18.700001,18.613333
1060,2014-09-15,18.291332,16.924
1061,2014-09-16,17.01,17.382668
1062,2014-09-17,17.493999,17.425333
1063,2014-09-18,17.557333,17.587999
1064,2014-09-19,17.199333,17.288
1065,2014-09-22,17.0,16.668667
1066,2014-09-23,16.348,16.694
1067,2014-09-24,16.741333,16.809334
1068,2014-09-25,16.834667,16.463333
1069,2014-09-26,16.549999,16.440001
1070,2014-09-29,16.266666,16.350668
1071,2014-09-30,16.461332,16.178667
1072,2014-10-01,16.146667,16.016001
1073,2014-10-02,16.68,16.761333
1074,2014-10-03,16.870667,17.014
1075,2014-10-06,17.275333,17.374666
1076,2014-10-07,17.235332,17.304667
1077,2014-10-08,17.34,17.285334
1078,2014-10-09,17.483334,17.134001
1079,2014-10-10,16.309334,15.794
1080,2014-10-13,15.904667,14.972667
1081,2014-10-14,15.216667,15.137333
1082,2014-10-15,14.666667,15.313333
1083,2014-10-16,14.648,15.09
1084,2014-10-17,15.558667,15.165333
1085,2014-10-20,15.114667,15.364667
1086,2014-10-21,15.618,15.689333
1087,2014-10-22,15.546,15.406667
1088,2014-10-23,15.644,15.686
1089,2014-10-24,15.751333,15.682667
1090,2014-10-27,15.616667,14.778
1091,2014-10-28,15.306667,16.184668
1092,2014-10-29,16.075333,15.873333
1093,2014-10-30,15.876,15.910667
1094,2014-10-31,16.167334,16.113333
1095,2014-11-03,16.200001,16.172667
1096,2014-11-04,16.032667,15.928667
1097,2014-11-05,16.066668,15.398
1098,2014-11-06,15.632667,16.081333
1099,2014-11-07,16.146,16.013332
1100,2014-11-10,15.940667,16.128668
1101,2014-11-11,16.17,16.738667
1102,2014-11-12,16.648001,16.606667
1103,2014-11-13,16.708,16.780001
1104,2014-11-14,16.666668,17.245333
1105,2014-11-17,17.166,16.931999
1106,2014-11-18,17.057333,17.18
1107,2014-11-19,16.707333,16.516001
1108,2014-11-20,16.530001,16.580667
1109,2014-11-21,16.813999,16.185333
1110,2014-11-24,16.346666,16.448
1111,2014-11-25,16.49,16.539333
1112,2014-11-26,16.556,16.562668
1113,2014-11-28,16.356667,16.301332
1114,2014-12-01,16.077333,15.442667
1115,2014-12-02,15.638,15.428667
1116,2014-12-03,15.083333,15.286667
1117,2014-12-04,15.24,15.218667
1118,2014-12-05,15.244667,14.914
1119,2014-12-08,14.769333,14.290667
1120,2014-12-09,13.956,14.459333
1121,2014-12-10,14.275333,13.989333
1122,2014-12-11,14.035333,13.925333
1123,2014-12-12,13.654667,13.8
1124,2014-12-15,13.952667,13.602667
1125,2014-12-16,13.392667,13.187333
1126,2014-12-17,12.870667,13.721333
1127,2014-12-18,14.158667,14.550667
1128,2014-12-19,14.679333,14.619333
1129,2014-12-22,14.666667,14.84
1130,2014-12-23,14.920667,14.731333
1131,2014-12-24,14.651333,14.817333
1132,2014-12-26,14.767333,15.188
1133,2014-12-29,15.126667,15.047333
1134,2014-12-30,14.932667,14.815333
1135,2014-12-31,14.872667,14.827333
1136,2015-01-02,14.858,14.620667
1137,2015-01-05,14.303333,14.006
1138,2015-01-06,14.004,14.085333
1139,2015-01-07,14.223333,14.063333
1140,2015-01-08,14.187333,14.041333
1141,2015-01-09,13.928,13.777333
1142,2015-01-12,13.536667,13.480667
1143,2015-01-13,13.554667,13.616667
1144,2015-01-14,12.388667,12.846
1145,2015-01-15,12.966,12.791333
1146,2015-01-16,12.713333,12.871333
1147,2015-01-20,12.924667,12.795333
1148,2015-01-21,12.636667,13.104667
1149,2015-01-22,13.133333,13.441333
1150,2015-01-23,13.352667,13.419333
1151,2015-01-26,13.455333,13.77
1152,2015-01-27,13.628,13.732
1153,2015-01-28,13.740667,13.291333
1154,2015-01-29,13.404667,13.68
1155,2015-01-30,13.597333,13.573333
1156,2015-02-02,13.598,14.062667
1157,2015-02-03,14.214667,14.557333
1158,2015-02-04,14.552667,14.57
1159,2015-02-05,14.658667,14.732667
1160,2015-02-06,14.8,14.490667
1161,2015-02-09,14.358667,14.498667
1162,2015-02-10,14.503333,14.419333
1163,2015-02-11,14.147333,14.186667
1164,2015-02-12,12.904667,13.525333
1165,2015-02-13,13.526667,13.584667
1166,2015-02-17,13.713333,13.623333
1167,2015-02-18,13.611333,13.630667
1168,2015-02-19,13.666667,14.114
1169,2015-02-20,14.052,14.474
1170,2015-02-23,14.377333,13.822667
1171,2015-02-24,13.819333,13.607333
1172,2015-02-25,13.662667,13.584
1173,2015-02-26,13.6,13.812667
1174,2015-02-27,13.793333,13.556
1175,2015-03-02,13.513333,13.155333
1176,2015-03-03,13.120667,13.304
1177,2015-03-04,13.283333,13.496
1178,2015-03-05,13.523333,13.375333
1179,2015-03-06,13.280667,12.925333
1180,2015-03-09,12.959333,12.725333
1181,2015-03-10,12.564,12.688
1182,2015-03-11,12.743333,12.916
1183,2015-03-12,12.916667,12.738
1184,2015-03-13,12.596667,12.578667
1185,2015-03-16,12.8,13.046667
1186,2015-03-17,13.028667,12.982
1187,2015-03-18,12.997333,13.380667
1188,2015-03-19,13.466667,13.043333
1189,2015-03-20,13.163333,13.205333
1190,2015-03-23,13.233333,13.308667
1191,2015-03-24,13.438667,13.448
1192,2015-03-25,13.218,12.953333
1193,2015-03-26,12.928,12.694
1194,2015-03-27,12.604667,12.333333
1195,2015-03-30,12.39,12.704667
1196,2015-03-31,12.902,12.584667
1197,2015-04-01,12.58,12.506
1198,2015-04-02,12.682,12.733333
1199,2015-04-06,13.2,13.54
1200,2015-04-07,13.500667,13.55
1201,2015-04-08,13.88,13.844667
1202,2015-04-09,13.895333,14.006
1203,2015-04-10,13.99,14.06
1204,2015-04-13,14.029333,13.985333
1205,2015-04-14,13.904667,13.830667
1206,2015-04-15,13.830667,13.855333
1207,2015-04-16,13.846667,13.78
1208,2015-04-17,13.666,13.786
1209,2015-04-20,13.785333,13.684667
1210,2015-04-21,13.72,13.960667
1211,2015-04-22,14.166667,14.629333
1212,2015-04-23,14.551333,14.573333
1213,2015-04-24,14.7,14.562
1214,2015-04-27,14.837333,15.436667
1215,2015-04-28,15.65,15.365333
1216,2015-04-29,15.336667,15.496667
1217,2015-04-30,15.359333,15.07
1218,2015-05-01,15.329333,15.068667
1219,2015-05-04,15.212,15.367333
1220,2015-05-05,15.850667,15.53
1221,2015-05-06,15.606667,15.362
1222,2015-05-07,14.733333,15.786667
1223,2015-05-08,15.732667,15.774
1224,2015-05-11,15.752667,15.966
1225,2015-05-12,16.007334,16.316
1226,2015-05-13,16.507334,16.212
1227,2015-05-14,16.321333,16.273333
1228,2015-05-15,16.261999,16.589333
1229,2015-05-18,16.466667,16.583332
1230,2015-05-19,16.562,16.476
1231,2015-05-20,16.475332,16.290001
1232,2015-05-21,16.202,16.374666
1233,2015-05-22,16.358667,16.515333
1234,2015-05-26,16.511999,16.497334
1235,2015-05-27,16.567333,16.495333
1236,2015-05-28,16.468666,16.763332
1237,2015-05-29,16.733334,16.719999
1238,2015-06-01,16.760668,16.629999
1239,2015-06-02,16.594667,16.556667
1240,2015-06-03,16.546667,16.599333
1241,2015-06-04,16.5,16.394667
1242,2015-06-05,16.4,16.609333
1243,2015-06-08,16.723333,17.086
1244,2015-06-09,17.026667,17.066668
1245,2015-06-10,16.793333,16.713333
1246,2015-06-11,16.884001,16.760668
1247,2015-06-12,16.680668,16.712667
1248,2015-06-15,16.646667,16.691999
1249,2015-06-16,16.675333,16.874666
1250,2015-06-17,16.811333,17.360666
1251,2015-06-18,17.466667,17.459333
1252,2015-06-19,17.493334,17.500668
1253,2015-06-22,17.476667,17.319332
1254,2015-06-23,17.354668,17.844667
1255,2015-06-24,17.798668,17.677999
1256,2015-06-25,17.763332,17.919333
1257,2015-06-26,17.926001,17.806
1258,2015-06-29,17.463333,17.468
1259,2015-06-30,17.653334,17.884001
1260,2015-07-01,18.073999,17.943333
1261,2015-07-02,18.68,18.667999
1262,2015-07-06,18.591999,18.648001
1263,2015-07-07,18.333332,17.858667
1264,2015-07-08,17.288,16.997334
1265,2015-07-09,17.271999,17.194668
1266,2015-07-10,17.481333,17.276667
1267,2015-07-13,17.483334,17.477333
1268,2015-07-14,17.473333,17.709999
1269,2015-07-15,17.782667,17.542667
1270,2015-07-16,17.614668,17.778667
1271,2015-07-17,18.166668,18.310667
1272,2015-07-20,18.333332,18.817333
1273,2015-07-21,18.003332,17.784666
1274,2015-07-22,17.417999,17.858
1275,2015-07-23,17.976667,17.813334
1276,2015-07-24,17.825333,17.694
1277,2015-07-27,17.495333,16.867332
1278,2015-07-28,17.049999,17.654667
1279,2015-07-29,17.618,17.587999
1280,2015-07-30,17.512667,17.785999
1281,2015-07-31,17.84,17.743334
1282,2015-08-03,17.752666,17.332666
1283,2015-08-04,17.334,17.752001
1284,2015-08-05,17.572001,18.008667
1285,2015-08-06,16.636,16.408667
1286,2015-08-07,16.238667,16.167334
1287,2015-08-10,15.876667,16.076
1288,2015-08-11,15.81,15.824667
1289,2015-08-12,15.666667,15.878
1290,2015-08-13,15.990667,16.167334
1291,2015-08-14,16.482668,16.209999
1292,2015-08-17,17.037333,16.999332
1293,2015-08-18,17.025333,17.381332
1294,2015-08-19,17.355333,17.016666
1295,2015-08-20,16.804001,16.145332
1296,2015-08-21,15.733333,15.384667
1297,2015-08-24,13.519333,14.591333
1298,2015-08-25,15.368,14.668667
1299,2015-08-26,15.195333,14.989333
1300,2015-08-27,15.4,16.199333
1301,2015-08-28,16.124001,16.565332
1302,2015-08-31,16.374666,16.604
1303,2015-09-01,16.022667,15.908667
1304,2015-09-02,16.353333,16.512667
1305,2015-09-03,16.804001,16.371332
1306,2015-09-04,16.059334,16.128668
1307,2015-09-08,16.336666,16.544666
1308,2015-09-09,16.803333,16.594
1309,2015-09-10,16.482,16.565332
1310,2015-09-11,16.509333,16.682667
1311,2015-09-14,16.74,16.879333
1312,2015-09-15,16.85,16.904667
1313,2015-09-16,16.869333,17.483334
1314,2015-09-17,17.597334,17.471333
1315,2015-09-18,17.197332,17.374666
1316,2015-09-21,17.598667,17.613333
1317,2015-09-22,17.268667,17.396
1318,2015-09-23,17.463333,17.403999
1319,2015-09-24,17.302,17.541332
1320,2015-09-25,17.774,17.127333
1321,2015-09-28,17.156668,16.562
1322,2015-09-29,16.697332,16.443333
1323,2015-09-30,16.799999,16.559999
1324,2015-10-01,16.500668,15.992
1325,2015-10-02,15.706667,16.504667
1326,2015-10-05,16.589333,16.41
1327,2015-10-06,16.0,16.097334
1328,2015-10-07,15.775333,15.464
1329,2015-10-08,15.338667,15.114667
1330,2015-10-09,14.728667,14.712667
1331,2015-10-12,14.866,14.372
1332,2015-10-13,14.218667,14.616667
1333,2015-10-14,14.711333,14.458667
1334,2015-10-15,14.428667,14.754
1335,2015-10-16,14.869333,15.134
1336,2015-10-19,15.1,15.206667
1337,2015-10-20,15.181333,14.202
1338,2015-10-21,14.132667,14.006
1339,2015-10-22,14.104,14.114667
1340,2015-10-23,14.333333,13.939333
1341,2015-10-26,14.092,14.350667
1342,2015-10-27,14.322667,14.023333
1343,2015-10-28,14.087333,14.197333
1344,2015-10-29,14.116667,14.108667
1345,2015-10-30,14.026667,13.795333
1346,2015-11-02,13.928,14.252667
1347,2015-11-03,14.256667,13.89
1348,2015-11-04,15.133333,15.442
1349,2015-11-05,15.372,15.451333
1350,2015-11-06,15.38,15.490667
1351,2015-11-09,15.532667,15.022
1352,2015-11-10,14.898667,14.433333
1353,2015-11-11,14.518,14.605333
1354,2015-11-12,14.523333,14.196
1355,2015-11-13,14.196667,13.812667
1356,2015-11-16,13.739333,14.287333
1357,2015-11-17,14.346667,14.266667
1358,2015-11-18,14.3,14.738
1359,2015-11-19,14.702667,14.786667
1360,2015-11-20,14.899333,14.667333
1361,2015-11-23,14.49,14.516667
1362,2015-11-24,14.358,14.55
1363,2015-11-25,14.756,15.309333
1364,2015-11-27,15.404,15.440667
1365,2015-11-30,15.452667,15.350667
1366,2015-12-01,15.404,15.812667
1367,2015-12-02,15.8,15.466
1368,2015-12-03,15.698667,15.514
1369,2015-12-04,15.497333,15.358667
1370,2015-12-07,15.18,15.408667
1371,2015-12-08,15.168,15.114667
1372,2015-12-09,15.113333,14.968
1373,2015-12-10,14.980667,15.138
1374,2015-12-11,15.016,14.468
1375,2015-12-14,14.500667,14.572
1376,2015-12-15,14.788,14.739333
1377,2015-12-16,14.806667,15.634
1378,2015-12-17,15.596,15.559333
1379,2015-12-18,15.526,15.364
1380,2015-12-21,15.446,15.504
1381,2015-12-22,15.666,15.33
1382,2015-12-23,15.478667,15.313333
1383,2015-12-24,15.370667,15.371333
1384,2015-12-28,15.432667,15.263333
1385,2015-12-29,15.337333,15.812667
1386,2015-12-30,15.773333,15.872667
1387,2015-12-31,15.900667,16.000668
1388,2016-01-04,15.381333,14.894
1389,2016-01-05,15.090667,14.895333
1390,2016-01-06,14.666667,14.602667
1391,2016-01-07,14.279333,14.376667
1392,2016-01-08,14.524,14.066667
1393,2016-01-11,14.267333,13.856667
1394,2016-01-12,14.106667,13.998
1395,2016-01-13,14.134,13.354
1396,2016-01-14,13.480667,13.745333
1397,2016-01-15,13.264667,13.666
1398,2016-01-19,13.914,13.648
1399,2016-01-20,13.293333,13.246667
1400,2016-01-21,13.436667,13.331333
1401,2016-01-22,13.653333,13.503333
1402,2016-01-25,13.337333,13.092
1403,2016-01-26,13.113333,12.904
1404,2016-01-27,12.825333,12.538
1405,2016-01-28,12.719333,12.646667
1406,2016-01-29,12.663333,12.746667
1407,2016-02-01,12.584,13.129333
1408,2016-02-02,12.828,12.185333
1409,2016-02-03,12.239333,11.565333
1410,2016-02-04,11.38,11.688667
1411,2016-02-05,11.42,10.84
1412,2016-02-08,10.473333,9.866
1413,2016-02-09,9.488,9.883333
1414,2016-02-10,10.033333,9.578
1415,2016-02-11,10.133333,10.031333
1416,2016-02-12,10.333333,10.069333
1417,2016-02-16,10.58,10.344667
1418,2016-02-17,10.6,11.245333
1419,2016-02-18,11.494667,11.118
1420,2016-02-19,10.910667,11.105333
1421,2016-02-22,11.341333,11.849333
1422,2016-02-23,11.744,11.814
1423,2016-02-24,11.516667,11.933333
1424,2016-02-25,11.91,12.495333
1425,2016-02-26,12.58,12.689333
1426,2016-02-29,12.826667,12.795333
1427,2016-03-01,12.95,12.423333
1428,2016-03-02,12.248667,12.556
1429,2016-03-03,12.552,13.049333
1430,2016-03-04,13.2,13.402667
1431,2016-03-07,13.178667,13.686
1432,2016-03-08,13.566667,13.506667
1433,2016-03-09,13.634667,13.914667
1434,2016-03-10,14.0,13.678667
1435,2016-03-11,13.862,13.833333
1436,2016-03-14,14.176667,14.343333
1437,2016-03-15,14.284667,14.556
1438,2016-03-16,14.533333,14.795333
1439,2016-03-17,14.764667,15.092
1440,2016-03-18,15.273333,15.516
1441,2016-03-21,15.689333,15.888
1442,2016-03-22,15.814,15.616
1443,2016-03-23,15.491333,14.838667
1444,2016-03-24,14.385333,15.183333
1445,2016-03-28,15.440667,15.350667
1446,2016-03-29,15.326,15.342
1447,2016-03-30,15.672667,15.126
1448,2016-03-31,15.289333,15.318
1449,2016-04-01,16.322001,15.839333
1450,2016-04-04,16.608,16.466
1451,2016-04-05,16.033333,17.031334
1452,2016-04-06,16.931334,17.694668
1453,2016-04-07,17.763332,17.146667
1454,2016-04-08,17.366667,16.671333
1455,2016-04-11,16.733334,16.661333
1456,2016-04-12,16.633333,16.521334
1457,2016-04-13,16.567333,16.968666
1458,2016-04-14,16.866667,16.790667
1459,2016-04-15,16.754,16.967333
1460,2016-04-18,16.815332,16.925333
1461,2016-04-19,16.874666,16.491333
1462,2016-04-20,16.417334,16.664667
1463,2016-04-21,16.599333,16.552668
1464,2016-04-22,16.592667,16.916668
1465,2016-04-25,16.867332,16.788
1466,2016-04-26,16.803333,16.916
1467,2016-04-27,16.85,16.764668
1468,2016-04-28,16.656668,16.514
1469,2016-04-29,16.542667,16.050667
1470,2016-05-02,16.1,16.120001
1471,2016-05-03,15.824,15.488
1472,2016-05-04,15.352667,14.837333
1473,2016-05-05,15.230667,14.102
1474,2016-05-06,14.058,14.328667
1475,2016-05-09,14.381333,13.928
1476,2016-05-10,13.836667,13.912667
1477,2016-05-11,13.839333,13.930667
1478,2016-05-12,14.096,13.818667
1479,2016-05-13,13.852,13.840667
1480,2016-05-16,13.876667,13.886
1481,2016-05-17,13.936667,13.644
1482,2016-05-18,13.943333,14.078
1483,2016-05-19,14.241333,14.347333
1484,2016-05-20,14.466,14.685333
1485,2016-05-23,14.658,14.414667
1486,2016-05-24,14.44,14.527333
1487,2016-05-25,14.527333,14.638667
1488,2016-05-26,14.7,15.008
1489,2016-05-27,14.999333,14.869333
1490,2016-05-31,14.869333,14.882
1491,2016-06-01,14.765333,14.637333
1492,2016-06-02,14.639333,14.597333
1493,2016-06-03,14.666667,14.599333
1494,2016-06-06,14.533333,14.712
1495,2016-06-07,14.816,15.489333
1496,2016-06-08,15.586667,15.701333
1497,2016-06-09,15.665333,15.290667
1498,2016-06-10,15.159333,14.586
1499,2016-06-13,14.633333,14.524667
1500,2016-06-14,14.592,14.330667
1501,2016-06-15,14.463333,14.513333
1502,2016-06-16,14.494667,14.528667
1503,2016-06-17,14.520667,14.364667
1504,2016-06-20,14.633333,14.646667
1505,2016-06-21,14.712,14.640667
1506,2016-06-22,13.298,13.110667
1507,2016-06-23,13.046,13.093333
1508,2016-06-24,12.67,12.876667
1509,2016-06-27,12.724,13.236667
1510,2016-06-28,13.459333,13.452667
1511,2016-06-29,13.675333,14.012667
1512,2016-06-30,14.198,14.152
1513,2016-07-01,13.742667,14.433333
1514,2016-07-05,13.982,14.265333
1515,2016-07-06,14.0,14.296
1516,2016-07-07,14.206667,14.396
1517,2016-07-08,14.52,14.452
1518,2016-07-11,14.664,14.985333
1519,2016-07-12,14.94,14.976667
1520,2016-07-13,15.033333,14.835333
1521,2016-07-14,14.874667,14.768667
1522,2016-07-15,14.834667,14.693333
1523,2016-07-18,14.642667,15.083333
1524,2016-07-19,15.0,15.017333
1525,2016-07-20,15.098,15.224
1526,2016-07-21,15.066667,14.7
1527,2016-07-22,14.799333,14.818
1528,2016-07-25,14.818,15.334
1529,2016-07-26,15.179333,15.300667
1530,2016-07-27,15.289333,15.232667
1531,2016-07-28,15.196667,15.374
1532,2016-07-29,15.38,15.652667
1533,2016-08-01,15.7,15.334
1534,2016-08-02,15.291333,15.146667
1535,2016-08-03,15.158,15.052667
1536,2016-08-04,15.046,15.374
1537,2016-08-05,15.333333,15.335333
1538,2016-08-08,15.2,15.077333
1539,2016-08-09,15.121333,15.272
1540,2016-08-10,15.216,15.043333
1541,2016-08-11,15.078,14.994
1542,2016-08-12,15.027333,15.040667
1543,2016-08-15,15.068,15.039333
1544,2016-08-16,15.032667,14.907333
1545,2016-08-17,14.955333,14.882667
1546,2016-08-18,14.921333,14.900667
1547,2016-08-19,14.902667,15.0
1548,2016-08-22,14.944667,14.862
1549,2016-08-23,14.954667,14.989333
1550,2016-08-24,15.136667,14.841333
1551,2016-08-25,14.874,14.730667
1552,2016-08-26,14.809333,14.666
1553,2016-08-29,14.676667,14.346667
1554,2016-08-30,14.407333,14.089333
1555,2016-08-31,14.028667,14.134
1556,2016-09-01,13.934,13.384667
1557,2016-09-02,13.488667,13.185333
1558,2016-09-06,13.268,13.522
1559,2016-09-07,13.7,13.447333
1560,2016-09-08,13.303333,13.157333
1561,2016-09-09,13.272667,12.964667
1562,2016-09-12,13.0,13.22
1563,2016-09-13,13.137333,13.07
1564,2016-09-14,13.05,13.094
1565,2016-09-15,13.099333,13.361333
1566,2016-09-16,13.361333,13.693333
1567,2016-09-19,13.8,13.756
1568,2016-09-20,13.79,13.642667
1569,2016-09-21,13.758,13.681333
1570,2016-09-22,13.76,13.762
1571,2016-09-23,13.732667,13.83
1572,2016-09-26,13.766667,13.932667
1573,2016-09-27,13.976667,13.720667
1574,2016-09-28,13.834,13.751333
1575,2016-09-29,13.706667,13.38
1576,2016-09-30,13.480667,13.602
1577,2016-10-03,14.153333,14.246667
1578,2016-10-04,14.206667,14.094
1579,2016-10-05,14.149333,13.897333
1580,2016-10-06,13.497333,13.4
1581,2016-10-07,13.4,13.107333
1582,2016-10-10,13.423333,13.396667
1583,2016-10-11,13.456667,13.34
1584,2016-10-12,13.396667,13.434
1585,2016-10-13,13.366667,13.349333
1586,2016-10-14,13.377333,13.100667
1587,2016-10-17,13.136667,12.930667
1588,2016-10-18,13.066,13.273333
1589,2016-10-19,13.316,13.570667
1590,2016-10-20,13.474667,13.273333
1591,2016-10-21,13.24,13.339333
1592,2016-10-24,13.4,13.517333
1593,2016-10-25,13.526667,13.489333
1594,2016-10-26,13.4,13.482667
1595,2016-10-27,14.089333,13.600667
1596,2016-10-28,13.6,13.331333
1597,2016-10-31,13.499333,13.182
1598,2016-11-01,13.202667,12.719333
1599,2016-11-02,12.67,12.534667
1600,2016-11-03,12.6,12.494667
1601,2016-11-04,12.6,12.704
1602,2016-11-07,12.906,12.880667
1603,2016-11-08,12.919333,12.996
1604,2016-11-09,12.458667,12.670667
1605,2016-11-10,12.736667,12.356667
1606,2016-11-11,12.282667,12.570667
1607,2016-11-14,12.533333,12.096667
1608,2016-11-15,12.185333,12.251333
1609,2016-11-16,12.176667,12.262
1610,2016-11-17,12.232667,12.577333
1611,2016-11-18,12.71,12.334667
1612,2016-11-21,12.336,12.301333
1613,2016-11-22,12.389333,12.744667
1614,2016-11-23,12.707333,12.876
1615,2016-11-25,12.909333,13.11
1616,2016-11-28,13.032,13.074667
1617,2016-11-29,13.037333,12.638
1618,2016-11-30,12.733333,12.626667
1619,2016-12-01,12.55,12.125333
1620,2016-12-02,12.192,12.098
1621,2016-12-05,12.167333,12.453333
1622,2016-12-06,12.368,12.39
1623,2016-12-07,12.41,12.876667
1624,2016-12-08,12.803333,12.819333
1625,2016-12-09,12.724667,12.812
1626,2016-12-12,12.853333,12.828667
1627,2016-12-13,12.878667,13.21
1628,2016-12-14,13.249333,13.246
1629,2016-12-15,13.227333,13.172
1630,2016-12-16,13.205333,13.499333
1631,2016-12-19,13.499333,13.515333
1632,2016-12-20,13.536667,13.919333
1633,2016-12-21,13.896667,13.846667
1634,2016-12-22,13.881333,13.896667
1635,2016-12-23,13.866667,14.222667
1636,2016-12-27,14.325333,14.635333
1637,2016-12-28,14.768667,14.649333
1638,2016-12-29,14.570667,14.312
1639,2016-12-30,14.42,14.246
1640,2017-01-03,14.324,14.466
1641,2017-01-04,14.316667,15.132667
1642,2017-01-05,15.094667,15.116667
1643,2017-01-06,15.128667,15.267333
1644,2017-01-09,15.264667,15.418667
1645,2017-01-10,15.466667,15.324667
1646,2017-01-11,15.271333,15.315333
1647,2017-01-12,15.270667,15.306
1648,2017-01-13,15.333333,15.85
1649,2017-01-17,15.78,15.705333
1650,2017-01-18,15.776667,15.890667
1651,2017-01-19,16.483334,16.250668
1652,2017-01-20,16.364,16.315332
1653,2017-01-23,16.389999,16.594667
1654,2017-01-24,16.666668,16.974001
1655,2017-01-25,17.153999,16.964666
1656,2017-01-26,16.952667,16.834
1657,2017-01-27,16.758667,16.863333
1658,2017-01-30,16.835333,16.708668
1659,2017-01-31,16.615999,16.795334
1660,2017-02-01,16.870001,16.615999
1661,2017-02-02,16.556,16.77
1662,2017-02-03,16.794001,16.755333
1663,2017-02-06,16.733334,17.184668
1664,2017-02-07,17.212667,17.165333
1665,2017-02-08,17.156668,17.472
1666,2017-02-09,17.75,17.946667
1667,2017-02-10,17.986,17.948668
1668,2017-02-13,18.049334,18.706667
1669,2017-02-14,18.601999,18.732
1670,2017-02-15,18.666668,18.650667
1671,2017-02-16,18.506666,17.93
1672,2017-02-17,17.719999,18.148666
1673,2017-02-21,18.363333,18.492666
1674,2017-02-22,18.687332,18.233999
1675,2017-02-23,17.6,17.066
1676,2017-02-24,16.844,17.133333
1677,2017-02-27,16.544666,16.415333
1678,2017-02-28,16.279333,16.666
1679,2017-03-01,16.945333,16.667999
1680,2017-03-02,16.647333,16.698668
1681,2017-03-03,16.716,16.771334
1682,2017-03-06,16.527332,16.747334
1683,2017-03-07,16.794666,16.572666
1684,2017-03-08,16.466667,16.458
1685,2017-03-09,16.508667,16.326668
1686,2017-03-10,16.414,16.246
1687,2017-03-13,16.321333,16.411333
1688,2017-03-14,16.407333,17.200001
1689,2017-03-15,17.133333,17.048668
1690,2017-03-16,17.493334,17.469999
1691,2017-03-17,17.6,17.433332
1692,2017-03-20,17.373333,17.461332
1693,2017-03-21,17.521999,16.712
1694,2017-03-22,16.770666,17.000668
1695,2017-03-23,17.025999,16.985332
1696,2017-03-24,17.046667,17.544001
1697,2017-03-27,17.373333,18.014668
1698,2017-03-28,18.468,18.496668
1699,2017-03-29,18.556,18.492001
1700,2017-03-30,18.535999,18.528
1701,2017-03-31,18.582001,18.553333
1702,2017-04-03,19.126667,19.901333
1703,2017-04-04,19.792667,20.246668
1704,2017-04-05,20.136,19.666668
1705,2017-04-06,19.792,19.913334
1706,2017-04-07,19.833332,20.169333
1707,2017-04-10,20.610001,20.826
1708,2017-04-11,20.892,20.580667
1709,2017-04-12,20.422667,19.789333
1710,2017-04-13,19.780001,20.266666
1711,2017-04-17,20.18,20.096001
1712,2017-04-18,19.98,20.016666
1713,2017-04-19,20.164,20.368
1714,2017-04-20,20.434,20.167334
1715,2017-04-21,20.133333,20.373333
1716,2017-04-24,20.614668,20.535334
1717,2017-04-25,20.533333,20.919333
1718,2017-04-26,20.824667,20.677999
1719,2017-04-27,20.779333,20.575333
1720,2017-04-28,20.655333,20.938
1721,2017-05-01,20.992001,21.521999
1722,2017-05-02,21.6,21.259333
1723,2017-05-03,21.177999,20.734667
1724,2017-05-04,20.496,19.697332
1725,2017-05-05,19.866667,20.556667
1726,2017-05-08,20.726667,20.479334
1727,2017-05-09,20.625334,21.417334
1728,2017-05-10,21.437332,21.681334
1729,2017-05-11,21.559999,21.540001
1730,2017-05-12,21.698668,21.653999
1731,2017-05-15,21.225332,21.058666
1732,2017-05-16,21.172667,21.134001
1733,2017-05-17,20.959333,20.407333
1734,2017-05-18,20.466667,20.870667
1735,2017-05-19,21.033333,20.722
1736,2017-05-22,20.853333,20.690001
1737,2017-05-23,20.697332,20.257334
1738,2017-05-24,20.434,20.681334
1739,2017-05-25,20.734667,21.122
1740,2017-05-26,21.152,21.676001
